,arr_delay
69763,35.0
69764,60.0
69765,-44.0
69766,43.0
69767,83.0
69768,-19.0
69769,1.0
69770,-17.0
69771,-34.0
69772,-25.0
69773,-3.0
69774,-11.0
69775,28.0
69776,-15.0
69777,107.0
69778,-11.0
69779,-15.0
69780,19.0
69781,13.0
69782,-38.0
69783,-11.0
69784,-20.0
69785,-18.0
69786,84.0
69787,-4.0
69788,-19.0
69789,29.0
69790,-13.0
69791,-12.0
69792,11.0
69793,-17.0
69794,-25.0
69795,15.0
69796,-28.0
69797,-22.0
69798,-16.0
69799,9.0
69800,-9.0
69801,-9.0
69802,-25.0
69803,-16.0
69804,-55.0
69805,-21.0
69806,-17.0
69807,-30.0
69808,247.0
69809,-2.0
69810,-23.0
69811,0.0
69812,-7.0
69813,-17.0
69814,7.0
69815,-8.0
69816,8.0
69817,-11.0
69818,17.0
69819,31.0
69820,30.0
69821,-15.0
69822,-17.0
69823,-28.0
69824,-32.0
69825,-6.0
69826,27.0
69827,-16.0
69828,-30.0
69829,6.0
69830,-29.0
69831,-11.0
69832,16.0
69833,-26.0
69834,-24.0
69835,2.0
69836,30.0
69837,-11.0
69838,2.0
69839,1.0
69840,-9.0
69841,4.0
69842,-27.0
69843,122.0
69844,-14.0
69845,62.0
69846,-5.0
69847,3.0
69848,57.0
69849,-1.0
69850,-2.0
69851,36.0
69852,23.0
69853,49.0
69854,-22.0
69855,-9.0
69856,-19.0
69857,-2.0
69858,-21.0
69859,125.0
69860,10.0
69861,-28.0
69862,20.0
69863,-19.0
69864,175.0
69865,-1.0
69866,83.0
69867,16.0
69868,3.0
69869,-3.0
69870,-13.0
69871,-9.0
69872,-16.0
69873,-15.0
69874,16.0
69875,-9.0
69876,-22.0
69877,13.0
69878,-13.0
69879,10.0
69880,-15.0
69881,-11.0
69882,4.0
69883,-30.0
69884,0.0
69885,19.0
69886,68.0
69887,-32.0
69888,168.0
69889,3.0
69890,-7.0
69891,-7.0
69892,-8.0
69893,-8.0
69894,-11.0
69895,-14.0
69896,16.0
69897,-22.0
69898,210.0
69899,39.0
69900,-9.0
69901,-46.0
69902,-27.0
69903,-8.0
69904,-29.0
69905,-7.0
69906,71.0
69907,-7.0
69908,-4.0
69909,-3.0
69910,38.0
69911,-14.0
69912,10.0
69913,-16.0
69914,-17.0
69915,-18.0
69916,-12.0
69917,163.0
69918,-5.0
69919,-15.0
69920,-14.0
69921,-18.0
69922,-5.0
69923,-17.0
69924,-29.0
69925,8.0
69926,0.0
69927,3.0
69928,-28.0
69929,-8.0
69930,100.0
69931,-6.0
69932,35.0
69933,16.0
69934,4.0
69935,-11.0
69936,-23.0
69937,10.0
69938,11.0
69939,-3.0
69940,-6.0
69941,-10.0
69942,66.0
69943,-5.0
69944,-10.0
69945,8.0
69946,36.0
69947,11.0
69948,21.0
69949,-19.0
69950,35.0
69951,13.0
69952,-3.0
69953,-14.0
69954,8.0
69955,-5.0
69956,-28.0
69957,-7.0
69958,-9.0
69959,-6.0
69960,2.0
69961,-12.0
69962,29.0
69963,-4.0
69964,-13.0
69965,8.0
69966,-35.0
69967,19.0
69968,77.0
69969,-38.0
69970,5.0
69971,-5.0
69972,4.0
69973,-13.0
69974,90.0
69975,-26.0
69976,-16.0
69977,-14.0
69978,-14.0
69979,7.0
69980,-4.0
69981,-17.0
69982,-15.0
69983,-22.0
69984,4.0
69985,11.0
69986,-9.0
69987,0.0
69988,-42.0
69989,-2.0
69990,-21.0
69991,-5.0
69992,-8.0
69993,4.0
69994,49.0
69995,40.0
69996,104.0
69997,-13.0
69998,-11.0
69999,-16.0
70000,-3.0
70001,-18.0
70002,-27.0
70003,32.0
70004,-6.0
70005,-17.0
70006,-21.0
70007,7.0
70008,-3.0
70009,9.0
70010,-6.0
70011,-9.0
70012,-20.0
70013,21.0
70014,-21.0
70015,-17.0
70016,-10.0
70017,-27.0
70018,-17.0
70019,-20.0
70020,16.0
70021,7.0
70022,71.0
70023,-24.0
70024,-27.0
70025,-4.0
70026,174.0
70027,-5.0
70028,-13.0
70029,1.0
70030,-18.0
70031,-15.0
70032,85.0
70033,-35.0
70034,-1.0
70035,-8.0
70036,-1.0
70037,-64.0
70038,67.0
70039,-3.0
70040,-13.0
70041,1.0
70042,0.0
70043,13.0
70044,-13.0
70045,64.0
70046,11.0
70047,-27.0
70048,41.0
70049,27.0
70050,-14.0
70051,-5.0
70052,-9.0
70053,52.0
70054,4.0
70055,-23.0
70056,23.0
70057,2.0
70058,18.0
70059,-19.0
70060,7.0
70061,13.0
70062,-2.0
70063,-8.0
70064,4.0
70065,152.0
70066,-31.0
70067,97.0
70068,-1.0
70069,-20.0
70070,-31.0
70071,32.0
70072,-4.0
70073,-27.0
70074,-1.0
70075,97.0
70076,4.0
70077,11.0
70078,-26.0
70079,16.0
70080,-28.0
70081,-11.0
70082,-11.0
70083,-10.0
70084,-19.0
70085,6.0
70086,-14.0
70087,23.0
70088,-18.0
70089,1.0
70090,-46.0
70091,-5.0
70092,-29.0
70093,-15.0
70094,17.0
70095,-13.0
70096,27.0
70097,-8.0
70098,-12.0
70099,-15.0
70100,-4.0
70101,-31.0
70102,-27.0
70103,136.0
70104,30.0
70105,21.0
70106,-9.0
70107,12.0
70108,50.0
70109,38.0
70110,8.0
70111,-13.0
70112,-9.0
70113,-13.0
70114,-14.0
70115,7.0
70116,-15.0
70117,5.0
70118,-9.0
70119,-14.0
70120,-6.0
70121,70.0
70122,-15.0
70123,85.0
70124,1.0
70125,-17.0
70126,66.0
70127,-16.0
70128,23.0
70129,139.0
70130,-12.0
70131,36.0
70132,-11.0
70133,86.0
70134,-19.0
70135,-39.0
70136,77.0
70137,-15.0
70138,-13.0
70139,-2.0
70140,-11.0
70141,10.0
70142,0.0
70143,11.0
70144,-9.0
70145,3.0
70146,-5.0
70147,5.0
70148,-18.0
70149,18.0
70150,-13.0
70151,7.0
70152,-20.0
70153,-8.0
70154,-10.0
70155,-10.0
70156,22.0
70157,-19.0
70158,102.0
70159,-35.0
70160,-19.0
70161,-3.0
70162,-25.0
70163,26.0
70164,-16.0
70165,30.0
70166,-11.0
70167,29.0
70168,-2.0
70169,-15.0
70170,2.0
70171,-3.0
70172,-1.0
70173,36.0
70174,-19.0
70175,11.0
70176,-14.0
70177,-11.0
70178,-28.0
70179,58.0
70180,-10.0
70181,-10.0
70182,-14.0
70183,1.0
70184,-30.0
70185,-12.0
70186,-3.0
70187,-24.0
70188,-3.0
70189,11.0
70190,-9.0
70191,-12.0
70192,-20.0
70193,-8.0
70194,-2.0
70195,-21.0
70196,-13.0
70197,5.0
70198,4.0
70199,-27.0
70200,12.0
70201,61.0
70202,23.0
70203,-18.0
70204,-10.0
70205,-7.0
70206,29.0
70207,-3.0
70208,-9.0
70209,94.0
70210,-8.0
70211,-23.0
70212,-30.0
70213,-7.0
70214,3.0
70215,68.0
70216,-15.0
70217,-3.0
70218,26.0
70219,30.0
70220,37.0
70221,8.0
70222,-8.0
70223,33.0
70224,-1.0
70225,7.0
70226,4.0
70227,-22.0
70228,20.0
70229,28.0
70230,-16.0
70231,-3.0
70232,90.0
70233,-9.0
70234,-23.0
70235,-17.0
70236,13.0
70237,169.0
70238,-13.0
70239,-8.0
70240,-21.0
70241,-27.0
70242,-23.0
70243,-3.0
70244,3.0
70245,44.0
70246,73.0
70247,9.0
70248,-16.0
70249,-11.0
70250,15.0
70251,18.0
70252,1.0
70253,5.0
70254,45.0
70255,35.0
70256,58.0
70257,-34.0
70258,-15.0
70259,167.0
70260,-32.0
70261,-10.0
70262,4.0
70263,-15.0
70264,17.0
70265,6.0
70266,10.0
70267,-32.0
70268,-19.0
70269,22.0
70270,-12.0
70271,-25.0
70272,-19.0
70273,-11.0
70274,-7.0
70275,-6.0
70276,-5.0
70277,-10.0
70278,-4.0
70279,-11.0
70280,37.0
70281,43.0
70282,3.0
70283,338.0
70284,-14.0
70285,-13.0
70286,-10.0
70287,-14.0
70288,-10.0
70289,235.0
70290,-31.0
70291,-1.0
70292,107.0
70293,-19.0
70294,-8.0
70295,155.0
70296,-19.0
70297,-18.0
70298,-9.0
70299,108.0
70300,40.0
70301,27.0
70302,215.0
70303,0.0
70304,-13.0
70305,23.0
70306,-14.0
70307,11.0
70308,-11.0
70309,93.0
70310,-2.0
70311,-29.0
70312,7.0
70313,-10.0
70314,-17.0
70315,14.0
70316,-2.0
70317,18.0
70318,-3.0
70319,164.0
70320,-30.0
70321,-11.0
70322,8.0
70323,2.0
70324,-5.0
70325,-26.0
70326,-19.0
70327,-18.0
70328,-8.0
70329,-14.0
70330,-1.0
70331,-22.0
70332,-14.0
70333,32.0
70334,-18.0
70335,3.0
70336,-7.0
70337,-2.0
70338,-14.0
70339,-8.0
70340,-15.0
70341,-22.0
70342,-5.0
70343,-1.0
70344,-31.0
70345,-5.0
70346,-31.0
70347,3.0
70348,23.0
70349,13.0
70350,-2.0
70351,2.0
70352,-30.0
70353,-29.0
70354,4.0
70355,10.0
70356,-19.0
70357,12.0
70358,-16.0
70359,16.0
70360,-22.0
70361,0.0
70362,-4.0
70363,-9.0
70364,10.0
70365,12.0
70366,4.0
70367,-21.0
70368,105.0
70369,3.0
70370,-15.0
70371,-21.0
70372,1.0
70373,-12.0
70374,7.0
70375,-2.0
70376,-23.0
70377,4.0
70378,373.0
70379,-19.0
70380,13.0
70381,-2.0
70382,24.0
70383,2.0
70384,43.0
70385,-14.0
70386,4.0
70387,3.0
70388,-5.0
70389,-26.0
70390,-37.0
70391,-19.0
70392,-18.0
70393,5.0
70394,-14.0
70395,-15.0
70396,-16.0
70397,-28.0
70398,-33.0
70399,2.0
70400,-11.0
70401,14.0
70402,2.0
70403,25.0
70404,-6.0
70405,-20.0
70406,1.0
70407,52.0
70408,-17.0
70409,-6.0
70410,-5.0
70411,-38.0
70412,55.0
70413,-1.0
70414,33.0
70415,-18.0
70416,-16.0
70417,16.0
70418,-9.0
70419,-19.0
70420,90.0
70421,24.0
70422,77.0
70423,106.0
70424,-18.0
70425,-13.0
70426,1.0
70427,-14.0
70428,-20.0
70429,5.0
70430,-23.0
70431,3.0
70432,-3.0
70433,-26.0
70434,27.0
70435,-19.0
70436,-20.0
70437,-19.0
70438,-26.0
70439,-66.0
70440,12.0
70441,-21.0
70442,-11.0
70443,-30.0
70444,19.0
70445,-15.0
70446,-9.0
70447,0.0
70448,-19.0
70449,-15.0
70450,15.0
70451,-17.0
70452,-17.0
70453,-31.0
70454,13.0
70455,-20.0
70456,35.0
70457,-18.0
70458,-9.0
70459,-4.0
70460,39.0
70461,-19.0
70462,-4.0
70463,-16.0
70464,-6.0
70465,-6.0
70466,-25.0
70467,22.0
70468,257.0
70469,261.0
70470,-3.0
70471,-12.0
70472,-1.0
70473,5.0
70474,-15.0
70475,-22.0
70476,-13.0
70477,-18.0
70478,-2.0
70479,-11.0
70480,13.0
70481,-9.0
70482,-17.0
70483,8.0
70484,4.0
70485,-6.0
70486,-3.0
70487,45.0
70488,-3.0
70489,-12.0
70490,-11.0
70491,-9.0
70492,214.0
70493,-23.0
70494,-12.0
70495,20.0
70496,-17.0
70497,54.0
70498,5.0
70499,-23.0
70500,-5.0
70501,12.0
70502,-24.0
70503,11.0
70504,243.0
70505,-22.0
70506,49.0
70507,14.0
70508,169.0
70509,1.0
70510,-20.0
70511,-6.0
70512,-31.0
70513,113.0
70514,12.0
70515,0.0
70516,-6.0
70517,-21.0
70518,3.0
70519,46.0
70520,-17.0
70521,39.0
70522,6.0
70523,-27.0
70524,-19.0
70525,-5.0
70526,3.0
70527,6.0
70528,-3.0
70529,147.0
70530,-30.0
70531,-14.0
70532,-25.0
70533,-29.0
70534,24.0
70535,-23.0
70536,-19.0
70537,-13.0
70538,15.0
70539,-9.0
70540,15.0
70541,-10.0
70542,22.0
70543,-19.0
70544,-16.0
70545,-4.0
70546,-19.0
70547,-15.0
70548,-18.0
70549,0.0
70550,-10.0
70551,-21.0
70552,16.0
70553,-11.0
70554,166.0
70555,-1.0
70556,-23.0
70557,-19.0
70558,-24.0
70559,-8.0
70560,5.0
70561,-26.0
70562,-2.0
70563,2.0
70564,-12.0
70565,70.0
70566,0.0
70567,-8.0
70568,-16.0
70569,-17.0
70570,-6.0
70571,54.0
70572,-36.0
70573,3.0
70574,10.0
70575,-5.0
70576,0.0
70577,3.0
70578,9.0
70579,5.0
70580,-13.0
70581,-39.0
70582,-9.0
70583,-3.0
70584,-7.0
70585,-13.0
70586,-13.0
70587,62.0
70588,2.0
70589,-13.0
70590,-8.0
70591,-4.0
70592,-25.0
70593,-4.0
70594,28.0
70595,-8.0
70596,-8.0
70597,3.0
70598,-10.0
70599,-1.0
70600,-23.0
70601,4.0
70602,-24.0
70603,-4.0
70604,-12.0
70605,15.0
70606,7.0
70607,4.0
70608,-26.0
70609,9.0
70610,-8.0
70611,-25.0
70612,-4.0
70613,15.0
70614,8.0
70615,-14.0
70616,15.0
70617,2.0
70618,-20.0
70619,-5.0
70620,4.0
70621,5.0
70622,-13.0
70623,-11.0
70624,-31.0
70625,-20.0
70626,-6.0
70627,-9.0
70628,94.0
70629,33.0
70630,28.0
70631,-15.0
70632,-12.0
70633,-6.0
70634,-5.0
70635,53.0
70636,21.0
70637,14.0
70638,21.0
70639,-19.0
70640,80.0
70641,40.0
70642,-16.0
70643,-17.0
70644,-8.0
70645,6.0
70646,84.0
70647,-25.0
70648,22.0
70649,8.0
70650,56.0
70651,-2.0
70652,-12.0
70653,-28.0
70654,17.0
70655,-6.0
70656,-3.0
70657,30.0
70658,-30.0
70659,-25.0
70660,-25.0
70661,32.0
70662,-14.0
70663,-1.0
70664,-18.0
70665,-11.0
70666,-26.0
70667,38.0
70668,11.0
70669,-4.0
70670,-12.0
70671,25.0
70672,-14.0
70673,13.0
70674,17.0
70675,128.0
70676,48.0
70677,47.0
70678,-14.0
70679,-23.0
70680,-5.0
70681,15.0
70682,-12.0
70683,-18.0
70684,-20.0
70685,15.0
70686,1.0
70687,-8.0
70688,61.0
70689,23.0
70690,-15.0
70691,47.0
70692,-20.0
70693,-6.0
70694,-15.0
70695,-10.0
70696,35.0
70697,-19.0
70698,53.0
70699,-33.0
70700,-4.0
70701,33.0
70702,-7.0
70703,11.0
70704,8.0
70705,-14.0
70706,-8.0
70707,18.0
70708,202.0
70709,-10.0
70710,27.0
70711,36.0
70712,3.0
70713,-11.0
70714,163.0
70715,45.0
70716,10.0
70717,217.0
70718,-9.0
70719,30.0
70720,-2.0
70721,-18.0
70722,39.0
70723,39.0
70724,-17.0
70725,-16.0
70726,1.0
70727,11.0
70728,-25.0
70729,-10.0
70730,27.0
70731,6.0
70732,-5.0
70733,-10.0
70734,-16.0
70735,-37.0
70736,2.0
70737,-3.0
70738,-15.0
70739,-8.0
70740,-1.0
70741,7.0
70742,-11.0
70743,-17.0
70744,-20.0
70745,-28.0
70746,12.0
70747,-28.0
70748,15.0
70749,-20.0
70750,11.0
70751,3.0
70752,-17.0
70753,-17.0
70754,-12.0
70755,9.0
70756,-31.0
70757,-20.0
70758,-1.0
70759,131.0
70760,-14.0
70761,4.0
70762,-22.0
70763,-9.0
70764,189.0
70765,-4.0
70766,-13.0
70767,14.0
70768,-16.0
70769,8.0
70770,-21.0
70771,1.0
70772,-13.0
70773,-10.0
70774,-17.0
70775,5.0
70776,-18.0
70777,-8.0
70778,-15.0
70779,58.0
70780,-26.0
70781,114.0
70782,-7.0
70783,219.0
70784,47.0
70785,33.0
70786,-7.0
70787,-17.0
70788,18.0
70789,-22.0
70790,37.0
70791,-5.0
70792,-3.0
70793,-2.0
70794,9.0
70795,11.0
70796,-40.0
70797,6.0
70798,1.0
70799,20.0
70800,-29.0
70801,-17.0
70802,-28.0
70803,-16.0
70804,-10.0
70805,-27.0
70806,79.0
70807,-11.0
70808,9.0
70809,-23.0
70810,-23.0
70811,34.0
70812,-3.0
70813,27.0
70814,3.0
70815,-4.0
70816,-18.0
70817,5.0
70818,-3.0
70819,-27.0
70820,-44.0
70821,9.0
70822,-25.0
70823,29.0
70824,33.0
70825,-17.0
70826,-6.0
70827,-19.0
70828,-13.0
70829,88.0
70830,-15.0
70831,-10.0
70832,13.0
70833,-16.0
70834,299.0
70835,0.0
70836,-16.0
70837,15.0
70838,-8.0
70839,199.0
70840,69.0
70841,-19.0
70842,-9.0
70843,-4.0
70844,13.0
70845,3.0
70846,7.0
70847,-17.0
70848,-10.0
70849,-18.0
70850,-15.0
70851,4.0
70852,-17.0
70853,-10.0
70854,-20.0
70855,-24.0
70856,5.0
70857,0.0
70858,-48.0
70859,97.0
70860,-22.0
70861,-2.0
70862,-16.0
70863,-8.0
70864,-21.0
70865,162.0
70866,-16.0
70867,-11.0
70868,-12.0
70869,33.0
70870,-8.0
70871,-24.0
70872,-10.0
70873,0.0
70874,-29.0
70875,5.0
70876,34.0
70877,-23.0
70878,-15.0
70879,6.0
70880,-14.0
70881,-5.0
70882,-9.0
70883,52.0
70884,-9.0
70885,-28.0
70886,-14.0
70887,14.0
70888,11.0
70889,-13.0
70890,-12.0
70891,-20.0
70892,58.0
70893,-21.0
70894,10.0
70895,26.0
70896,31.0
70897,-35.0
70898,-11.0
70899,33.0
70900,21.0
70901,-25.0
70902,-28.0
70903,3.0
70904,-8.0
70905,-9.0
70906,12.0
70907,14.0
70908,-5.0
70909,36.0
70910,-14.0
70911,-24.0
70912,21.0
70913,-26.0
70914,72.0
70915,8.0
70916,-13.0
70917,3.0
70918,-13.0
70919,2.0
70920,15.0
70921,-3.0
70922,-16.0
70923,30.0
70924,-15.0
70925,-39.0
70926,40.0
70927,-8.0
70928,-22.0
70929,-28.0
70930,-30.0
70931,3.0
70932,-17.0
70933,1.0
70934,-16.0
70935,59.0
70936,-35.0
70937,76.0
70938,32.0
70939,-17.0
70940,3.0
70941,-17.0
70942,-13.0
70943,-11.0
70944,34.0
70945,25.0
70946,4.0
70947,-2.0
70948,3.0
70949,249.0
70950,-25.0
70951,-21.0
70952,-25.0
70953,-9.0
70954,-22.0
70955,-15.0
70956,-32.0
70957,8.0
70958,36.0
70959,24.0
70960,-38.0
70961,-6.0
70962,5.0
70963,-10.0
70964,-15.0
70965,21.0
70966,-12.0
70967,-15.0
70968,3.0
70969,30.0
70970,10.0
70971,5.0
70972,-4.0
70973,6.0
70974,-18.0
70975,11.0
70976,-10.0
70977,-26.0
70978,-16.0
70979,-16.0
70980,-6.0
70981,302.0
70982,-16.0
70983,-11.0
70984,-8.0
70985,-5.0
70986,-8.0
70987,-19.0
70988,-12.0
70989,15.0
70990,-14.0
70991,1.0
70992,13.0
70993,-3.0
70994,-3.0
70995,25.0
70996,-16.0
70997,-10.0
70998,-10.0
70999,47.0
71000,-13.0
71001,58.0
71002,4.0
71003,76.0
71004,-7.0
71005,-9.0
71006,-14.0
71007,-4.0
71008,41.0
71009,-17.0
71010,5.0
71011,4.0
71012,-13.0
71013,0.0
71014,186.0
71015,-5.0
71016,-9.0
71017,-5.0
71018,135.0
71019,-10.0
71020,10.0
71021,46.0
71022,14.0
71023,-2.0
71024,4.0
71025,11.0
71026,-12.0
71027,-12.0
71028,7.0
71029,53.0
71030,-21.0
71031,-36.0
71032,-24.0
71033,215.0
71034,-10.0
71035,-14.0
71036,-9.0
71037,1.0
71038,-13.0
71039,-30.0
71040,28.0
71041,-20.0
71042,-7.0
71043,-13.0
71044,-10.0
71045,38.0
71046,12.0
71047,-2.0
71048,-22.0
71049,-7.0
71050,8.0
71051,-7.0
71052,28.0
71053,-22.0
71054,-31.0
71055,2.0
71056,59.0
71057,-29.0
71058,-15.0
71059,7.0
71060,-17.0
71061,-16.0
71062,-15.0
71063,-24.0
71064,-17.0
71065,250.0
71066,-18.0
71067,-2.0
71068,-6.0
71069,-10.0
71070,8.0
71071,-23.0
71072,-27.0
71073,-4.0
71074,27.0
71075,-19.0
71076,-13.0
71077,-6.0
71078,-13.0
71079,26.0
71080,64.0
71081,-39.0
71082,156.0
71083,-3.0
71084,20.0
71085,111.0
71086,39.0
71087,1.0
71088,14.0
71089,-14.0
71090,-8.0
71091,10.0
71092,1.0
71093,-14.0
71094,-16.0
71095,-25.0
71096,-23.0
71097,45.0
71098,-11.0
71099,-26.0
71100,-18.0
71101,-16.0
71102,33.0
71103,10.0
71104,-2.0
71105,-5.0
71106,8.0
71107,2.0
71108,9.0
71109,-1.0
71110,114.0
71111,-14.0
71112,-25.0
71113,-11.0
71114,-11.0
71115,6.0
71116,-1.0
71117,-8.0
71118,12.0
71119,-11.0
71120,18.0
71121,-6.0
71122,-39.0
71123,-20.0
71124,-20.0
71125,-14.0
71126,3.0
71127,-12.0
71128,-4.0
71129,-2.0
71130,18.0
71131,-10.0
71132,-20.0
71133,8.0
71134,-14.0
71135,27.0
71136,30.0
71137,10.0
71138,60.0
71139,-15.0
71140,-2.0
71141,113.0
71142,25.0
71143,-12.0
71144,-2.0
71145,-16.0
71146,-31.0
71147,22.0
71148,-7.0
71149,-7.0
71150,-15.0
71151,5.0
71152,-5.0
71153,12.0
71154,109.0
71155,-14.0
71156,69.0
71157,-7.0
71158,-21.0
71159,-30.0
71160,-24.0
71161,11.0
71162,-18.0
71163,-1.0
71164,-30.0
71165,-6.0
71166,-2.0
71167,-22.0
71168,14.0
71169,-17.0
71170,45.0
71171,30.0
71172,220.0
71173,-14.0
71174,-1.0
71175,-21.0
71176,11.0
71177,-14.0
71178,-17.0
71179,4.0
71180,22.0
71181,-21.0
71182,-16.0
71183,8.0
71184,0.0
71185,4.0
71186,-23.0
71187,-20.0
71188,-31.0
71189,2.0
71190,-15.0
71191,78.0
71192,47.0
71193,-11.0
71194,7.0
71195,14.0
71196,15.0
71197,-13.0
71198,34.0
71199,-27.0
71200,-10.0
71201,-15.0
71202,15.0
71203,-2.0
71204,33.0
71205,128.0
71206,-4.0
71207,-3.0
71208,-18.0
71209,11.0
71210,22.0
71211,35.0
71212,-28.0
71213,-7.0
71214,-21.0
71215,1.0
71216,-1.0
71217,-19.0
71218,-20.0
71219,-21.0
71220,13.0
71221,-11.0
71222,-23.0
71223,-9.0
71224,26.0
71225,16.0
71226,-18.0
71227,15.0
71228,67.0
71229,-14.0
71230,-6.0
71231,23.0
71232,126.0
71233,-11.0
71234,-14.0
71235,-13.0
71236,-5.0
71237,-18.0
71238,36.0
71239,4.0
71240,-6.0
71241,-23.0
71242,-9.0
71243,19.0
71244,-17.0
71245,-6.0
71246,-28.0
71247,-38.0
71248,-22.0
71249,6.0
71250,-14.0
71251,13.0
71252,175.0
71253,-2.0
71254,-4.0
71255,-8.0
71256,-8.0
71257,68.0
71258,16.0
71259,17.0
71260,8.0
71261,11.0
71262,-17.0
71263,-21.0
71264,-19.0
71265,64.0
71266,-14.0
71267,-19.0
71268,46.0
71269,142.0
71270,9.0
71271,-38.0
71272,-4.0
71273,7.0
71274,88.0
71275,-20.0
71276,8.0
71277,-2.0
71278,-15.0
71279,-21.0
71280,34.0
71281,14.0
71282,-16.0
71283,32.0
71284,-21.0
71285,-11.0
71286,39.0
71287,-19.0
71288,-6.0
71289,-20.0
71290,71.0
71291,7.0
71292,-8.0
71293,-13.0
71294,137.0
71295,-21.0
71296,463.0
71297,6.0
71298,24.0
71299,0.0
71300,-17.0
71301,-34.0
71302,-2.0
71303,-19.0
71304,1.0
71305,331.0
71306,3.0
71307,41.0
71308,-39.0
71309,-11.0
71310,7.0
71311,-18.0
71312,3.0
71313,95.0
71314,24.0
71315,-23.0
71316,2.0
71317,-10.0
71318,36.0
71319,-3.0
71320,-2.0
71321,1.0
71322,207.0
71323,13.0
71324,10.0
71325,-15.0
71326,84.0
71327,-10.0
71328,46.0
71329,38.0
71330,-8.0
71331,-28.0
71332,0.0
71333,-14.0
71334,-21.0
71335,-13.0
71336,-17.0
71337,-26.0
71338,3.0
71339,249.0
71340,-16.0
71341,-18.0
71342,-10.0
71343,11.0
71344,-12.0
71345,-6.0
71346,79.0
71347,-14.0
71348,21.0
71349,-9.0
71350,-24.0
71351,-5.0
71352,13.0
71353,18.0
71354,-17.0
71355,-6.0
71356,41.0
71357,-6.0
71358,-26.0
71359,-23.0
71360,-12.0
71361,34.0
71362,3.0
71363,7.0
71364,-10.0
71365,-29.0
71366,-24.0
71367,-6.0
71368,47.0
71369,8.0
71370,-12.0
71371,19.0
71372,22.0
71373,33.0
71374,-11.0
71375,-3.0
71376,4.0
71377,-15.0
71378,-23.0
71379,-18.0
71380,-6.0
71381,-16.0
71382,170.0
71383,-4.0
71384,-10.0
71385,8.0
71386,92.0
71387,8.0
71388,-40.0
71389,-15.0
71390,24.0
71391,-21.0
71392,-18.0
71393,-32.0
71394,-14.0
71395,1.0
71396,-32.0
71397,8.0
71398,-7.0
71399,-7.0
71400,-12.0
71401,-14.0
71402,-12.0
71403,-13.0
71404,-19.0
71405,32.0
71406,-2.0
71407,60.0
71408,-25.0
71409,42.0
71410,-7.0
71411,-3.0
71412,-17.0
71413,98.0
71414,-7.0
71415,7.0
71416,-13.0
71417,47.0
71418,7.0
71419,2.0
71420,3.0
71421,33.0
71422,9.0
71423,-19.0
71424,-16.0
71425,5.0
71426,-16.0
71427,7.0
71428,-1.0
71429,6.0
71430,226.0
71431,21.0
71432,-8.0
71433,105.0
71434,-3.0
71435,3.0
71436,19.0
71437,19.0
71438,46.0
71439,-11.0
71440,-7.0
71441,-8.0
71442,-19.0
71443,-10.0
71444,-5.0
71445,-11.0
71446,72.0
71447,-29.0
71448,-12.0
71449,-8.0
71450,-14.0
71451,-14.0
71452,-47.0
71453,6.0
71454,15.0
71455,-14.0
71456,-17.0
71457,-5.0
71458,110.0
71459,-8.0
71460,11.0
71461,5.0
71462,57.0
71463,-5.0
71464,35.0
71465,-18.0
71466,-17.0
71467,160.0
71468,-18.0
71469,22.0
71470,160.0
71471,0.0
71472,-24.0
71473,-2.0
71474,-5.0
71475,-17.0
71476,121.0
71477,14.0
71478,-9.0
71479,-16.0
71480,2.0
71481,-5.0
71482,-11.0
71483,6.0
71484,25.0
71485,-13.0
71486,-5.0
71487,-31.0
71488,-2.0
71489,8.0
71490,3.0
71491,52.0
71492,66.0
71493,6.0
71494,-23.0
71495,-16.0
71496,3.0
71497,43.0
71498,73.0
71499,-18.0
71500,83.0
71501,-3.0
71502,13.0
71503,-9.0
71504,-6.0
71505,247.0
71506,15.0
71507,122.0
71508,1.0
71509,-19.0
71510,-3.0
71511,-6.0
71512,-17.0
71513,-2.0
71514,-2.0
71515,9.0
71516,12.0
71517,3.0
71518,-19.0
71519,-2.0
71520,0.0
71521,33.0
71522,-7.0
71523,-13.0
71524,33.0
71525,2.0
71526,-16.0
71527,-17.0
71528,12.0
71529,90.0
71530,-23.0
71531,-4.0
71532,7.0
71533,901.0
71534,187.0
71535,-15.0
71536,-11.0
71537,-25.0
71538,-17.0
71539,-16.0
71540,0.0
71541,73.0
71542,-11.0
71543,10.0
71544,13.0
71545,5.0
71546,-15.0
71547,13.0
71548,14.0
71549,-7.0
71550,-12.0
71551,-3.0
71552,-11.0
71553,-9.0
71554,-16.0
71555,6.0
71556,-11.0
71557,294.0
71558,-13.0
71559,-15.0
71560,6.0
71561,-18.0
71562,119.0
71563,-14.0
71564,7.0
71565,-14.0
71566,11.0
71567,-27.0
71568,-25.0
71569,0.0
71570,-9.0
71571,12.0
71572,-3.0
71573,-17.0
71574,93.0
71575,111.0
71576,-4.0
71577,-2.0
71578,-24.0
71579,71.0
71580,-24.0
71581,-23.0
71582,-10.0
71583,-3.0
71584,-6.0
71585,-2.0
71586,-30.0
71587,-5.0
71588,-23.0
71589,-30.0
71590,57.0
71591,-14.0
71592,-25.0
71593,37.0
71594,-6.0
71595,-27.0
71596,-9.0
71597,-4.0
71598,-20.0
71599,-5.0
71600,-17.0
71601,-6.0
71602,-17.0
71603,-9.0
71604,11.0
